,id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,cluster
2363,TRAIN_2604,서울특별시 강남구 대치동,910-7,풍림아이원2차201동,156.21,201607,13,89600.0,1,2003,train,2016-07-13,126.6,76.9,1.25,1.2,53,88500.0,68000.0,0.0,13,1.0
2364,TRAIN_2593,서울특별시 강남구 대치동,902,포스코더샵,164.88,201607,13,163000.0,11,2004,train,2016-07-13,126.6,76.9,1.25,1.2,50,168000.0,125000.0,9.0,12,2.0
2365,TRAIN_2487,서울특별시 강남구 대치동,316,은마,76.79,201607,14,112000.0,12,1979,train,2016-07-14,126.6,76.9,1.25,1.2,46,109000.0,40000.0,77.0,37,2.0
2366,TRAIN_1917,서울특별시 강남구 대치동,888,대치아이파크,149.78,201607,14,187500.0,13,2008,train,2016-07-14,126.6,76.9,1.25,1.2,10,197000.0,170000.0,14.0,8,2.0
2367,TRAIN_2319,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,201607,14,188000.0,8,1983,train,2016-07-14,126.6,76.9,1.25,1.2,42,154500.0,90000.0,2.0,33,2.0
2368,TRAIN_2188,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201607,14,104500.0,5,2002,train,2016-07-14,126.6,76.9,1.25,1.2,24,106250.0,75000.0,1.0,14,1.0
2369,TRAIN_2167,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201607,14,133000.0,16,1989,train,2016-07-14,126.6,76.9,1.25,1.2,23,128000.0,73000.0,1.0,27,2.0
2370,TRAIN_1857,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201607,15,113000.0,7,2000,train,2016-07-15,126.6,76.9,1.25,1.2,9,94500.0,86000.0,31.0,16,1.0
2371,TRAIN_1992,서울특별시 강남구 대치동,974,대치현대,59.82,201607,15,70000.0,19,1999,train,2016-07-15,126.6,76.9,1.25,1.2,16,67000.0,53000.0,14.0,17,1.0
2372,TRAIN_1858,서울특별시 강남구 대치동,1014-3,대치삼성,108.52,201607,15,127500.0,6,2000,train,2016-07-15,126.6,76.9,1.25,1.2,9,124000.0,100000.0,31.0,16,1.0
2373,TRAIN_2568,서울특별시 강남구 대치동,934-1,청원,92.84,201607,15,70000.0,5,2005,train,2016-07-15,126.6,76.9,1.25,1.2,48,62000.0,34100.0,0.0,11,1.0
2374,TRAIN_1860,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201607,16,107000.0,8,2000,train,2016-07-16,126.6,76.9,1.25,1.2,9,113000.0,86000.0,33.0,16,1.0
2375,TRAIN_2131,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201607,16,165000.0,5,2015,train,2016-07-16,126.6,76.9,1.25,1.2,22,165000.0,110000.0,42.0,1,3.0
2376,TRAIN_1859,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201607,16,123000.0,8,2000,train,2016-07-16,126.6,76.9,1.25,1.2,9,117000.0,93000.0,33.0,16,1.0
2377,TRAIN_1993,서울특별시 강남구 대치동,974,대치현대,101.6,201607,17,109500.0,10,1999,train,2016-07-17,126.6,76.9,1.25,1.2,16,106000.0,88000.0,15.0,17,1.0
2378,TRAIN_1970,서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201607,18,87000.0,5,2005,train,2016-07-18,126.6,76.9,1.25,1.2,15,86800.0,55000.0,1.0,11,1.0
2379,TRAIN_2488,서울특별시 강남구 대치동,316,은마,76.79,201607,18,111000.0,9,1979,train,2016-07-18,126.6,76.9,1.25,1.2,46,112000.0,40000.0,72.0,37,2.0
2380,TRAIN_2489,서울특별시 강남구 대치동,316,은마,84.43,201607,18,124500.0,10,1979,train,2016-07-18,126.6,76.9,1.25,1.2,46,121500.0,55000.0,72.0,37,2.0
2381,TRAIN_2594,서울특별시 강남구 대치동,902,포스코더샵,164.88,201607,19,163000.0,10,2004,train,2016-07-19,126.6,76.9,1.25,1.2,50,163000.0,125000.0,8.0,12,2.0
2382,TRAIN_1994,서울특별시 강남구 대치동,974,대치현대,85.0,201607,19,94700.0,6,1999,train,2016-07-19,126.6,76.9,1.25,1.2,16,93000.0,81000.0,15.0,17,1.0
2383,TRAIN_1861,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201607,19,123000.0,12,2000,train,2016-07-19,126.6,76.9,1.25,1.2,9,123000.0,93000.0,35.0,16,1.0
2384,TRAIN_2280,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201607,20,25800.0,15,2004,train,2016-07-20,126.6,76.9,1.25,1.2,35,23000.0,12650.000000000002,1.0,12,0.0
2385,TRAIN_1862,서울특별시 강남구 대치동,1014-3,대치삼성,109.04,201607,21,129000.0,4,2000,train,2016-07-21,126.6,76.9,1.25,1.2,9,127500.0,100000.0,36.0,16,1.0
2386,TRAIN_2058,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201607,21,201000.0,25,2005,train,2016-07-21,126.6,76.9,1.25,1.2,20,198000.0,157000.0,19.0,11,3.0
2387,TRAIN_2057,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201607,21,220000.0,22,2005,train,2016-07-21,126.6,76.9,1.25,1.2,20,209000.0,160000.0,19.0,11,3.0
2388,TRAIN_2240,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201607,21,143000.0,2,1983,train,2016-07-21,126.6,76.9,1.25,1.2,32,145000.0,79750.0,18.0,33,3.0
2389,TRAIN_2490,서울특별시 강남구 대치동,316,은마,76.79,201607,22,111000.0,4,1979,train,2016-07-22,126.6,76.9,1.25,1.2,46,111000.0,40000.0,70.0,37,2.0
2390,TRAIN_2491,서울특별시 강남구 대치동,316,은마,76.79,201607,23,108800.0,4,1979,train,2016-07-23,126.6,76.9,1.25,1.2,46,111000.0,40000.0,71.0,37,2.0
2391,TRAIN_1863,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201607,23,102800.0,2,2000,train,2016-07-23,126.6,76.9,1.25,1.2,9,107000.0,86000.0,37.0,16,1.0
2392,TRAIN_1864,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201607,23,102000.0,4,2000,train,2016-07-23,126.6,76.9,1.25,1.2,9,107000.0,86000.0,37.0,16,1.0
2393,TRAIN_2492,서울특별시 강남구 대치동,316,은마,84.43,201607,23,123000.0,3,1979,train,2016-07-23,126.6,76.9,1.25,1.2,46,124500.0,55000.0,71.0,37,2.0
2394,TRAIN_2059,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201607,23,245000.0,13,2005,train,2016-07-23,126.6,76.9,1.25,1.2,20,258000.0,177000.0,19.0,11,3.0
2395,TRAIN_2493,서울특별시 강남구 대치동,316,은마,76.79,201607,23,112300.0,5,1979,train,2016-07-23,126.6,76.9,1.25,1.2,46,111000.0,40000.0,71.0,37,2.0
2396,TRAIN_1995,서울특별시 강남구 대치동,974,대치현대,59.82,201607,23,70000.0,13,1999,train,2016-07-23,126.6,76.9,1.25,1.2,16,70000.0,53000.0,16.0,17,1.0
2397,TRAIN_1996,서울특별시 강남구 대치동,974,대치현대,59.82,201607,24,70000.0,7,1999,train,2016-07-24,126.6,76.9,1.25,1.2,16,70000.0,53000.0,17.0,17,1.0
2398,TRAIN_2649,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201607,25,138000.0,13,1983,train,2016-07-25,126.6,76.9,1.25,1.2,60,140000.0,72000.0,15.0,33,3.0
2399,TRAIN_1865,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201607,25,120000.0,5,2000,train,2016-07-25,126.6,76.9,1.25,1.2,9,123000.0,93000.0,38.0,16,1.0
2400,TRAIN_1918,서울특별시 강남구 대치동,888,대치아이파크,119.58,201607,25,178000.0,14,2008,train,2016-07-25,126.6,76.9,1.25,1.2,10,170000.0,145000.0,13.0,8,2.0
2401,TRAIN_2494,서울특별시 강남구 대치동,316,은마,76.79,201607,26,111000.0,11,1979,train,2016-07-26,126.6,76.9,1.25,1.2,46,112300.0,40000.0,71.0,37,2.0
2402,TRAIN_1997,서울특별시 강남구 대치동,974,대치현대,59.82,201607,26,70000.0,16,1999,train,2016-07-26,126.6,76.9,1.25,1.2,16,70000.0,53000.0,18.0,17,1.0
2403,TRAIN_2650,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201607,26,139000.0,6,1983,train,2016-07-26,126.6,76.9,1.25,1.2,60,138000.0,72000.0,14.0,33,3.0
2404,TRAIN_2495,서울특별시 강남구 대치동,316,은마,76.79,201607,26,110000.0,3,1979,train,2016-07-26,126.6,76.9,1.25,1.2,46,112300.0,40000.0,71.0,37,2.0
2405,TRAIN_1998,서울특별시 강남구 대치동,974,대치현대,59.82,201607,27,68000.0,5,1999,train,2016-07-27,126.6,76.9,1.25,1.2,16,70000.0,53000.0,19.0,17,1.0
2406,TRAIN_2577,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,201607,27,31000.0,20,2004,train,2016-07-27,126.6,76.9,1.25,1.2,49,30000.0,16500.0,1.0,12,0.0
2407,TRAIN_2060,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201607,28,212500.0,26,2005,train,2016-07-28,126.6,76.9,1.25,1.2,20,220000.0,160000.0,17.0,11,3.0
2408,TRAIN_2133,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201607,28,150000.0,17,2015,train,2016-07-28,126.6,76.9,1.25,1.2,22,149500.0,97000.0,41.0,1,3.0
2409,TRAIN_2132,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201607,28,159000.0,27,2015,train,2016-07-28,126.6,76.9,1.25,1.2,22,165000.0,110000.0,41.0,1,3.0
2410,TRAIN_2496,서울특별시 강남구 대치동,316,은마,76.79,201607,29,110500.0,3,1979,train,2016-07-29,126.6,76.9,1.25,1.2,46,110000.0,40000.0,70.0,37,2.0
2411,TRAIN_1919,서울특별시 강남구 대치동,888,대치아이파크,149.78,201607,30,188000.0,25,2008,train,2016-07-30,126.6,76.9,1.25,1.2,10,187500.0,170000.0,14.0,8,2.0
2412,TRAIN_1867,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201608,01,109000.0,10,2000,train,2016-08-01,128.8,77.5,1.25,1.2,9,102000.0,86000.0,37.0,16,1.0
2413,TRAIN_1866,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201608,01,123500.0,15,2000,train,2016-08-01,128.8,77.5,1.25,1.2,9,120000.0,93000.0,37.0,16,1.0
2414,TRAIN_1920,서울특별시 강남구 대치동,888,대치아이파크,149.78,201608,01,187500.0,17,2008,train,2016-08-01,128.8,77.5,1.25,1.2,10,188000.0,170000.0,15.0,8,2.0
2415,TRAIN_2282,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201608,01,21000.0,11,2004,train,2016-08-01,128.8,77.5,1.25,1.2,35,25800.0,14190.000000000002,2.0,12,0.0
2416,TRAIN_2288,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,69.81,201608,01,41800.0,2,2006,train,2016-08-01,128.8,77.5,1.25,1.2,36,49900.0,35000.0,0.0,10,0.0
2417,TRAIN_2281,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201608,01,23400.0,15,2004,train,2016-08-01,128.8,77.5,1.25,1.2,35,25800.0,14190.000000000002,2.0,12,0.0
2418,TRAIN_1765,서울특별시 강남구 대치동,503,개포우성1,158.54,201608,02,225000.0,10,1983,train,2016-08-02,128.8,77.5,1.25,1.2,0,217500.0,120000.0,15.0,33,3.0
2419,TRAIN_2569,서울특별시 강남구 대치동,934-1,청원,80.23,201608,02,62500.0,5,2005,train,2016-08-02,128.8,77.5,1.25,1.2,48,110500.0,47000.0,1.0,11,1.0
2420,TRAIN_2331,서울특별시 강남구 대치동,889-74,아름빌(889-74),55.03,201608,02,36800.0,11,2003,train,2016-08-02,128.8,77.5,1.25,1.2,43,53900.0,29645.000000000004,2.0,13,0.0
2421,TRAIN_1868,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201608,02,106500.0,25,2000,train,2016-08-02,128.8,77.5,1.25,1.2,9,109000.0,86000.0,39.0,16,1.0
2422,TRAIN_2307,서울특별시 강남구 대치동,65,쌍용대치2,120.76,201608,02,157000.0,3,1983,train,2016-08-02,128.8,77.5,1.25,1.2,41,154700.0,79000.0,1.0,33,2.0
2423,TRAIN_1811,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,201608,03,46500.0,8,2004,train,2016-08-03,128.8,77.5,1.25,1.2,6,49000.0,34000.0,1.0,12,0.0
2424,TRAIN_1869,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201608,03,84900.0,14,2000,train,2016-08-03,128.8,77.5,1.25,1.2,9,77500.0,56000.0,40.0,16,1.0
2425,TRAIN_2289,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,69.81,201608,03,50000.0,6,2006,train,2016-08-03,128.8,77.5,1.25,1.2,36,41800.0,35000.0,1.0,10,0.0
2426,TRAIN_2283,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201608,03,23900.0,13,2004,train,2016-08-03,128.8,77.5,1.25,1.2,35,23400.0,12870.000000000002,4.0,12,0.0
2427,TRAIN_2497,서울특별시 강남구 대치동,316,은마,76.79,201608,03,109000.0,14,1979,train,2016-08-03,128.8,77.5,1.25,1.2,46,110500.0,40000.0,65.0,37,2.0
2428,TRAIN_2498,서울특별시 강남구 대치동,316,은마,76.79,201608,04,107000.0,1,1979,train,2016-08-04,128.8,77.5,1.25,1.2,46,109000.0,40000.0,66.0,37,2.0
2429,TRAIN_1766,서울특별시 강남구 대치동,503,개포우성1,84.81,201608,04,153700.0,10,1983,train,2016-08-04,128.8,77.5,1.25,1.2,0,152000.0,80000.0,16.0,33,3.0
2430,TRAIN_2301,서울특별시 강남구 대치동,915-13,스카이써밋아파트,120.0,201608,05,70000.0,3,2004,train,2016-08-05,128.8,77.5,1.25,1.2,39,157000.0,48000.0,0.0,12,1.0
2431,TRAIN_1921,서울특별시 강남구 대치동,888,대치아이파크,119.58,201608,05,180000.0,17,2008,train,2016-08-05,128.8,77.5,1.25,1.2,10,178000.0,145000.0,16.0,8,2.0
2432,TRAIN_2021,서울특별시 강남구 대치동,938-11,동민맥스빌A동,83.58,201608,05,65500.0,6,2004,train,2016-08-05,128.8,77.5,1.25,1.2,18,70000.0,63000.0,1.0,12,1.0
2433,TRAIN_2578,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,201608,05,60000.0,7,2004,train,2016-08-05,128.8,77.5,1.25,1.2,49,50500.0,27775.000000000004,2.0,12,0.0
2434,TRAIN_2264,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201608,06,190000.0,8,1985,train,2016-08-06,128.8,77.5,1.25,1.2,33,195000.0,107250.00000000001,12.0,31,3.0
2435,TRAIN_2168,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201608,06,128500.0,2,1989,train,2016-08-06,128.8,77.5,1.25,1.2,23,133000.0,73000.0,2.0,27,2.0
2436,TRAIN_2134,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201608,06,165500.0,10,2015,train,2016-08-06,128.8,77.5,1.25,1.2,22,159000.0,110000.0,38.0,1,3.0
2437,TRAIN_2570,서울특별시 강남구 대치동,934-1,청원,105.56,201608,06,64500.0,4,2005,train,2016-08-06,128.8,77.5,1.25,1.2,48,129000.0,46000.0,2.0,11,1.0
2438,TRAIN_2169,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201608,07,138000.0,9,1989,train,2016-08-07,128.8,77.5,1.25,1.2,23,128500.0,73000.0,3.0,27,2.0
2439,TRAIN_2705,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201608,07,135000.0,5,1985,train,2016-08-07,128.8,77.5,1.25,1.2,61,137000.0,70000.0,13.0,31,3.0
2440,TRAIN_2503,서울특별시 강남구 대치동,316,은마,76.79,201608,08,113000.0,3,1979,train,2016-08-08,128.8,77.5,1.25,1.2,46,107000.0,40000.0,66.0,37,2.0
2441,TRAIN_2502,서울특별시 강남구 대치동,316,은마,76.79,201608,08,115000.0,8,1979,train,2016-08-08,128.8,77.5,1.25,1.2,46,107000.0,40000.0,66.0,37,2.0
2442,TRAIN_2501,서울특별시 강남구 대치동,316,은마,76.79,201608,08,115000.0,10,1979,train,2016-08-08,128.8,77.5,1.25,1.2,46,107000.0,40000.0,66.0,37,2.0
2443,TRAIN_2500,서울특별시 강남구 대치동,316,은마,76.79,201608,08,107500.0,1,1979,train,2016-08-08,128.8,77.5,1.25,1.2,46,107000.0,40000.0,66.0,37,2.0
2444,TRAIN_2499,서울특별시 강남구 대치동,316,은마,84.43,201608,08,125700.0,7,1979,train,2016-08-08,128.8,77.5,1.25,1.2,46,123000.0,55000.0,66.0,37,2.0
2445,TRAIN_2504,서울특별시 강남구 대치동,316,은마,76.79,201608,09,113500.0,12,1979,train,2016-08-09,128.8,77.5,1.25,1.2,46,107500.0,40000.0,69.0,37,2.0
2446,TRAIN_1922,서울특별시 강남구 대치동,888,대치아이파크,59.96,201608,09,100000.0,18,2008,train,2016-08-09,128.8,77.5,1.25,1.2,10,97800.0,73000.0,17.0,8,2.0
2447,TRAIN_1923,서울특별시 강남구 대치동,888,대치아이파크,84.95,201608,10,125000.0,16,2008,train,2016-08-10,128.8,77.5,1.25,1.2,10,121700.0,90000.0,18.0,8,2.0
2448,TRAIN_2505,서울특별시 강남구 대치동,316,은마,76.79,201608,11,115000.0,7,1979,train,2016-08-11,128.8,77.5,1.25,1.2,46,113500.0,40000.0,67.0,37,2.0
2449,TRAIN_1924,서울특별시 강남구 대치동,888,대치아이파크,119.58,201608,11,172000.0,21,2008,train,2016-08-11,128.8,77.5,1.25,1.2,10,180000.0,145000.0,19.0,8,2.0
2450,TRAIN_2727,서울특별시 강남구 대치동,992,현대1,84.89,201608,11,90000.0,5,1990,train,2016-08-11,128.8,77.5,1.25,1.2,65,85000.0,60000.0,4.0,26,1.0
2451,TRAIN_1812,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.98,201608,11,53000.0,8,2004,train,2016-08-11,128.8,77.5,1.25,1.2,6,46500.0,34000.0,2.0,12,0.0
2452,TRAIN_1813,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,58.86,201608,12,56800.0,11,2004,train,2016-08-12,128.8,77.5,1.25,1.2,6,53000.0,34000.0,3.0,12,0.0
2453,TRAIN_2506,서울특별시 강남구 대치동,316,은마,84.43,201608,12,126800.0,12,1979,train,2016-08-12,128.8,77.5,1.25,1.2,46,125700.0,55000.0,67.0,37,2.0
2454,TRAIN_2651,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201608,12,181000.0,9,1983,train,2016-08-12,128.8,77.5,1.25,1.2,60,184000.0,99000.0,11.0,33,3.0
2455,TRAIN_2135,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201608,13,174000.0,9,2015,train,2016-08-13,128.8,77.5,1.25,1.2,22,165500.0,110000.0,36.0,1,3.0
2456,TRAIN_1783,서울특별시 강남구 대치동,500,개포우성2,84.69,201608,15,153000.0,4,1984,train,2016-08-15,128.8,77.5,1.25,1.2,1,145000.0,81000.0,5.0,32,3.0
2457,TRAIN_1814,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.73,201608,15,47200.0,6,2004,train,2016-08-15,128.8,77.5,1.25,1.2,6,56800.0,34000.0,4.0,12,0.0
2458,TRAIN_2509,서울특별시 강남구 대치동,316,은마,76.79,201608,16,110000.0,5,1979,train,2016-08-16,128.8,77.5,1.25,1.2,46,115000.0,40000.0,60.0,37,2.0
2459,TRAIN_2508,서울특별시 강남구 대치동,316,은마,84.43,201608,16,124800.0,14,1979,train,2016-08-16,128.8,77.5,1.25,1.2,46,126800.0,55000.0,60.0,37,2.0
2460,TRAIN_2507,서울특별시 강남구 대치동,316,은마,76.79,201608,16,113000.0,14,1979,train,2016-08-16,128.8,77.5,1.25,1.2,46,115000.0,40000.0,60.0,37,2.0
2461,TRAIN_1925,서울특별시 강남구 대치동,888,대치아이파크,119.58,201608,16,180000.0,6,2008,train,2016-08-16,128.8,77.5,1.25,1.2,10,172000.0,145000.0,19.0,8,2.0
2462,TRAIN_2196,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201608,16,142000.0,17,2008,train,2016-08-16,128.8,77.5,1.25,1.2,25,140000.0,123000.0,1.0,8,2.0
2463,TRAIN_2652,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201608,16,140000.0,4,1983,train,2016-08-16,128.8,77.5,1.25,1.2,60,139000.0,72000.0,11.0,33,3.0
2464,TRAIN_2595,서울특별시 강남구 대치동,902,포스코더샵,164.88,201608,17,153000.0,2,2004,train,2016-08-17,128.8,77.5,1.25,1.2,50,163000.0,125000.0,5.0,12,2.0
2465,TRAIN_2511,서울특별시 강남구 대치동,316,은마,84.43,201608,17,126000.0,7,1979,train,2016-08-17,128.8,77.5,1.25,1.2,46,124800.0,55000.0,62.0,37,2.0
2466,TRAIN_2136,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201608,17,154500.0,31,2015,train,2016-08-17,128.8,77.5,1.25,1.2,22,150000.0,97000.0,34.0,1,3.0
2467,TRAIN_2241,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201608,17,193000.0,3,1983,train,2016-08-17,128.8,77.5,1.25,1.2,32,199500.0,109725.00000000001,13.0,33,3.0
2468,TRAIN_2197,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201608,17,138000.0,5,2008,train,2016-08-17,128.8,77.5,1.25,1.2,25,142000.0,123000.0,2.0,8,2.0
2469,TRAIN_2510,서울특별시 강남구 대치동,316,은마,84.43,201608,17,125000.0,6,1979,train,2016-08-17,128.8,77.5,1.25,1.2,46,124800.0,55000.0,62.0,37,2.0
2470,TRAIN_1870,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201608,18,82000.0,4,2000,train,2016-08-18,128.8,77.5,1.25,1.2,9,84900.0,56000.0,38.0,16,1.0
2471,TRAIN_2061,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201608,18,249000.0,26,2005,train,2016-08-18,128.8,77.5,1.25,1.2,20,245000.0,177000.0,15.0,11,3.0
2472,TRAIN_2706,서울특별시 강남구 대치동,511,한보미도맨션2,190.47,201608,18,240000.0,3,1985,train,2016-08-18,128.8,77.5,1.25,1.2,61,243000.0,140000.0,9.0,31,3.0
2473,TRAIN_2653,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201608,18,140000.0,7,1983,train,2016-08-18,128.8,77.5,1.25,1.2,60,140000.0,72000.0,12.0,33,3.0
2474,TRAIN_2514,서울특별시 강남구 대치동,316,은마,84.43,201608,20,128000.0,13,1979,train,2016-08-20,128.8,77.5,1.25,1.2,46,125000.0,55000.0,60.0,37,2.0
2475,TRAIN_2512,서울특별시 강남구 대치동,316,은마,76.79,201608,20,113500.0,5,1979,train,2016-08-20,128.8,77.5,1.25,1.2,46,113000.0,40000.0,60.0,37,2.0
2476,TRAIN_2515,서울특별시 강남구 대치동,316,은마,76.79,201608,20,115000.0,8,1979,train,2016-08-20,128.8,77.5,1.25,1.2,46,113000.0,40000.0,60.0,37,2.0
2477,TRAIN_2513,서울특별시 강남구 대치동,316,은마,84.43,201608,20,129500.0,13,1979,train,2016-08-20,128.8,77.5,1.25,1.2,46,125000.0,55000.0,60.0,37,2.0
2478,TRAIN_1767,서울특별시 강남구 대치동,503,개포우성1,84.81,201608,21,155000.0,11,1983,train,2016-08-21,128.8,77.5,1.25,1.2,0,153700.0,80000.0,13.0,33,3.0
2479,TRAIN_1768,서울특별시 강남구 대치동,503,개포우성1,127.61,201608,21,196000.0,12,1983,train,2016-08-21,128.8,77.5,1.25,1.2,0,189000.0,94000.0,13.0,33,3.0
2480,TRAIN_2137,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201608,21,155000.0,19,2015,train,2016-08-21,128.8,77.5,1.25,1.2,22,154500.0,97000.0,33.0,1,3.0
2481,TRAIN_1971,서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,201608,21,85600.0,7,2005,train,2016-08-21,128.8,77.5,1.25,1.2,15,87000.0,55000.0,1.0,11,1.0
2482,TRAIN_2242,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201608,21,180000.0,10,1983,train,2016-08-21,128.8,77.5,1.25,1.2,32,180000.0,99000.00000000001,13.0,33,3.0
2483,TRAIN_2516,서울특별시 강남구 대치동,316,은마,84.43,201608,22,130000.0,6,1979,train,2016-08-22,128.8,77.5,1.25,1.2,46,129500.0,55000.0,60.0,37,2.0
2484,TRAIN_2320,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201608,22,159000.0,9,1983,train,2016-08-22,128.8,77.5,1.25,1.2,42,155000.0,62000.0,2.0,33,2.0
2485,TRAIN_2517,서울특별시 강남구 대치동,316,은마,84.43,201608,22,130000.0,10,1979,train,2016-08-22,128.8,77.5,1.25,1.2,46,129500.0,55000.0,60.0,37,2.0
2486,TRAIN_1999,서울특별시 강남구 대치동,974,대치현대,59.82,201608,22,67500.0,5,1999,train,2016-08-22,128.8,77.5,1.25,1.2,16,68000.0,53000.0,17.0,17,1.0
2487,TRAIN_1784,서울특별시 강남구 대치동,500,개포우성2,84.69,201608,22,153000.0,11,1984,train,2016-08-22,128.8,77.5,1.25,1.2,1,153000.0,81000.0,5.0,32,3.0
2488,TRAIN_2198,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201608,22,143000.0,15,2008,train,2016-08-22,128.8,77.5,1.25,1.2,25,138000.0,123000.0,3.0,8,2.0
2489,TRAIN_2519,서울특별시 강남구 대치동,316,은마,84.43,201608,23,126000.0,14,1979,train,2016-08-23,128.8,77.5,1.25,1.2,46,130000.0,55000.0,62.0,37,2.0
2490,TRAIN_2518,서울특별시 강남구 대치동,316,은마,76.79,201608,23,115000.0,5,1979,train,2016-08-23,128.8,77.5,1.25,1.2,46,115000.0,40000.0,62.0,37,2.0
2491,TRAIN_1871,서울특별시 강남구 대치동,1014-3,대치삼성,109.04,201608,23,128500.0,7,2000,train,2016-08-23,128.8,77.5,1.25,1.2,9,129000.0,100000.0,38.0,16,1.0
2492,TRAIN_1803,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201608,23,25100.0,7,2004,train,2016-08-23,128.8,77.5,1.25,1.2,4,23900.0,13145.000000000002,1.0,12,0.0
2493,TRAIN_2520,서울특별시 강남구 대치동,316,은마,76.79,201608,23,116700.0,8,1979,train,2016-08-23,128.8,77.5,1.25,1.2,46,115000.0,40000.0,62.0,37,2.0
2494,TRAIN_2654,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201608,24,186000.0,2,1983,train,2016-08-24,128.8,77.5,1.25,1.2,60,181000.0,99000.0,13.0,33,3.0
2495,TRAIN_2655,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201608,24,145000.0,8,1983,train,2016-08-24,128.8,77.5,1.25,1.2,60,140000.0,72000.0,13.0,33,3.0
2496,TRAIN_2596,서울특별시 강남구 대치동,902,포스코더샵,139.54,201608,24,139000.0,4,2004,train,2016-08-24,128.8,77.5,1.25,1.2,50,155000.0,120000.0,6.0,12,2.0
2497,TRAIN_2014,서울특별시 강남구 대치동,988-4,대치효성,59.84,201608,24,63000.0,6,1999,train,2016-08-24,128.8,77.5,1.25,1.2,17,61000.0,51000.0,0.0,17,1.0
